Sr No.,Reference No  (URN),Journal Date,"Date of Purchase",Date of Expiry,Name of the Purchaser,Prefix,Bond Number,Denominations,Issue Branch Code,Issue Teller,Status
15426,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15607,"10,00,000",1,5898161,Paid
15427,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15629,"10,00,000",1,5898161,Paid
15428,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15627,"10,00,000",1,5898161,Paid
15429,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15605,"10,00,000",1,5898161,Paid
15430,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15609,"10,00,000",1,5898161,Paid
15431,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15619,"10,00,000",1,5898161,Paid
15432,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15601,"10,00,000",1,5898161,Paid
15433,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15581,"10,00,000",1,5898161,Paid
15434,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15611,"10,00,000",1,5898161,Paid
15435,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15599,"10,00,000",1,5898161,Paid
15436,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15597,"10,00,000",1,5898161,Paid
15437,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15595,"10,00,000",1,5898161,Paid
15438,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15593,"10,00,000",1,5898161,Paid
15439,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15579,"10,00,000",1,5898161,Paid
15440,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,MKJ ENTERPRISES LIMITED,TL,15587,"10,00,000",1,5898161,Paid
15441,6.91202E+20,07-Oct-23,07-Oct-23,21-Oct-23,MR. SAMEER  BHATIA,OT,15006,"1,000",691,8212066,Expired
15442,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15923,"1,00,00,000",847,6458726,Paid
15443,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15911,"1,00,00,000",847,6458726,Paid
15444,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15915,"1,00,00,000",847,6458726,Paid
15445,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15921,"1,00,00,000",847,6458726,Paid
15446,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15913,"1,00,00,000",847,6458726,Paid
15447,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15917,"1,00,00,000",847,6458726,Paid
15448,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15909,"1,00,00,000",847,6458726,Paid
15449,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15919,"1,00,00,000",847,6458726,Paid
15450,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15925,"1,00,00,000",847,6458726,Paid
15451,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,NATCO PHARMA LTD,OC,15907,"1,00,00,000",847,6458726,Paid
15452,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,RAUNAK PROPERTIES PVT. LTD,TL,15602,"10,00,000",1,5898161,Paid
15453,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,RAUNAK PROPERTIES PVT. LTD,TL,15604,"10,00,000",1,5898161,Paid
15454,1.20231E+18,07-Oct-23,07-Oct-23,21-Oct-23,RAUNAK PROPERTIES PVT. LTD,TL,15606,"10,00,000",1,5898161,Paid
15455,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15908,"1,00,00,000",847,6458726,Paid
15456,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15926,"1,00,00,000",847,6458726,Paid
15457,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15912,"1,00,00,000",847,6458726,Paid
15458,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15839,"1,00,00,000",847,6458726,Paid
15459,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15837,"1,00,00,000",847,6458726,Paid
15460,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15829,"1,00,00,000",847,6458726,Paid
15461,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15910,"1,00,00,000",847,6458726,Paid
15462,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15918,"1,00,00,000",847,6458726,Paid
15463,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15898,"1,00,00,000",847,6458726,Paid
15464,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15880,"1,00,00,000",847,6458726,Paid
15465,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15833,"1,00,00,000",847,6458726,Paid
15466,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15831,"1,00,00,000",847,6458726,Paid
15467,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15841,"1,00,00,000",847,6458726,Paid
15468,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15835,"1,00,00,000",847,6458726,Paid
15469,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15916,"1,00,00,000",847,6458726,Paid
15470,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15872,"1,00,00,000",847,6458726,Paid
15471,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15892,"1,00,00,000",847,6458726,Paid
15472,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15886,"1,00,00,000",847,6458726,Paid
15473,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15894,"1,00,00,000",847,6458726,Paid
15474,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15890,"1,00,00,000",847,6458726,Paid
15475,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15904,"1,00,00,000",847,6458726,Paid
15476,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15827,"1,00,00,000",847,6458726,Paid
15477,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15896,"1,00,00,000",847,6458726,Paid
15478,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15920,"1,00,00,000",847,6458726,Paid
15479,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15874,"1,00,00,000",847,6458726,Paid
15480,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15924,"1,00,00,000",847,6458726,Paid
15481,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15914,"1,00,00,000",847,6458726,Paid
15482,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15878,"1,00,00,000",847,6458726,Paid
15483,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15845,"1,00,00,000",847,6458726,Paid
15484,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15902,"1,00,00,000",847,6458726,Paid
15485,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15876,"1,00,00,000",847,6458726,Paid
15486,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15900,"1,00,00,000",847,6458726,Paid
15487,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15849,"1,00,00,000",847,6458726,Paid
15488,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15922,"1,00,00,000",847,6458726,Paid
15489,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15884,"1,00,00,000",847,6458726,Paid
15490,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15843,"1,00,00,000",847,6458726,Paid
15491,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15888,"1,00,00,000",847,6458726,Paid
15492,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15906,"1,00,00,000",847,6458726,Paid
15493,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15847,"1,00,00,000",847,6458726,Paid
15494,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15882,"1,00,00,000",847,6458726,Paid
15495,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15929,"1,00,00,000",847,6458726,Paid
15496,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15941,"1,00,00,000",847,6458726,Paid
15497,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15927,"1,00,00,000",847,6458726,Paid
15498,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15943,"1,00,00,000",847,6458726,Paid
15499,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15931,"1,00,00,000",847,6458726,Paid
15500,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15935,"1,00,00,000",847,6458726,Paid
15501,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15939,"1,00,00,000",847,6458726,Paid
15502,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15945,"1,00,00,000",847,6458726,Paid
15503,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15937,"1,00,00,000",847,6458726,Paid
15504,8.47202E+20,07-Oct-23,07-Oct-23,21-Oct-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,15933,"1,00,00,000",847,6458726,Paid
15505,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,ABHINANDANSTOCKBROKINGPVTLTD,OC,15605,"1,00,00,000",1,5898161,Paid
15506,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15337,"10,00,000",1,5898161,Paid
15507,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15339,"10,00,000",1,5898161,Paid
15508,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15333,"10,00,000",1,5898161,Paid
15509,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15335,"10,00,000",1,5898161,Paid
15510,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,ABHINANDANSTOCKBROKINGPVTLTD,TL,15331,"10,00,000",1,5898161,Paid
15511,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,B.DAS AND ASSOCIATES PVT. LTD.,OC,16370,"1,00,00,000",1,5898161,Paid
15512,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,BAIN GLOBAL RESOURCES LLP,OC,15940,"1,00,00,000",847,6458726,Paid
15513,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,BAIN GLOBAL RESOURCES LLP,OC,15938,"1,00,00,000",847,6458726,Paid
15514,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,BAIN GLOBAL RESOURCES LLP,OC,15942,"1,00,00,000",847,6458726,Paid
15515,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,BAIN GLOBAL RESOURCES LLP,OC,15946,"1,00,00,000",847,6458726,Paid
15516,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,BAIN GLOBAL RESOURCES LLP,OC,15944,"1,00,00,000",847,6458726,Paid
15517,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15310,"10,00,000",1,5898161,Paid
15518,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15322,"10,00,000",1,5898161,Paid
15519,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15324,"10,00,000",1,5898161,Paid
15520,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15306,"10,00,000",1,5898161,Paid
15521,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15304,"10,00,000",1,5898161,Paid
15522,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15308,"10,00,000",1,5898161,Paid
15523,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15336,"10,00,000",1,5898161,Paid
15524,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15328,"10,00,000",1,5898161,Paid
15525,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15302,"10,00,000",1,5898161,Paid
15526,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15338,"10,00,000",1,5898161,Paid
15527,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15334,"10,00,000",1,5898161,Paid
15528,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15332,"10,00,000",1,5898161,Paid
15529,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15340,"10,00,000",1,5898161,Paid
15530,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15320,"10,00,000",1,5898161,Paid
15531,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15314,"10,00,000",1,5898161,Paid
15532,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15318,"10,00,000",1,5898161,Paid
15533,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15326,"10,00,000",1,5898161,Paid
15534,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15330,"10,00,000",1,5898161,Paid
15535,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15316,"10,00,000",1,5898161,Paid
15536,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,CASTLE LIQUORS PRIVATE LIMITED,TL,15312,"10,00,000",1,5898161,Paid
15537,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,GALAXY C.S. BOTTLING PLANT,TL,15630,"10,00,000",1,5898161,Paid
15538,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,GALAXY C.S. BOTTLING PLANT,TL,15632,"10,00,000",1,5898161,Paid
15539,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,GALAXY C.S. BOTTLING PLANT,TL,15628,"10,00,000",1,5898161,Paid
15540,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,INDURU SUDHAKARA  REDDY,OC,15950,"1,00,00,000",847,6458726,Paid
15541,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,INDURU SUDHAKARA  REDDY,OC,15956,"1,00,00,000",847,6458726,Paid
15542,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,INDURU SUDHAKARA  REDDY,OC,15952,"1,00,00,000",847,6458726,Paid
15543,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,INDURU SUDHAKARA  REDDY,OC,15954,"1,00,00,000",847,6458726,Paid
15544,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,INDURU SUDHAKARA  REDDY,OC,15948,"1,00,00,000",847,6458726,Paid
15545,8.47202E+20,09-Oct-23,09-Oct-23,23-Oct-23,J B ENTERPRISE,OC,15947,"1,00,00,000",847,6458726,Paid
15546,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,KAMNA CREDITS AND PROMOTORS PVT LTD,OC,15604,"1,00,00,000",1,5898161,Paid
15547,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,KAMNA CREDITS AND PROMOTORS PVT LTD,OC,15602,"1,00,00,000",1,5898161,Paid
15548,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15614,"10,00,000",1,5898161,Paid
15549,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15620,"10,00,000",1,5898161,Paid
15550,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15626,"10,00,000",1,5898161,Paid
15551,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15624,"10,00,000",1,5898161,Paid
15552,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15618,"10,00,000",1,5898161,Paid
15553,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15616,"10,00,000",1,5898161,Paid
15554,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15622,"10,00,000",1,5898161,Paid
15555,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,OL,29697,"1,00,000",1,5898161,Paid
15556,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,OL,29695,"1,00,000",1,5898161,Paid
15557,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,OL,29701,"1,00,000",1,5898161,Paid
15558,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,OL,29699,"1,00,000",1,5898161,Paid
15559,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,LAXMI INDUSTRIAL BOTTLING PLANT,OL,29693,"1,00,000",1,5898161,Paid
15560,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5918,"1,00,00,000",813,6188222,Paid
15561,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5906,"1,00,00,000",813,6188222,Paid
15562,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5912,"1,00,00,000",813,6188222,Paid
15563,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5916,"1,00,00,000",813,6188222,Paid
15564,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5909,"1,00,00,000",813,6188222,Paid
15565,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5904,"1,00,00,000",813,6188222,Paid
15566,8.13202E+20,09-Oct-23,09-Oct-23,23-Oct-23,MICRO LABS LIMITED,OC,5914,"1,00,00,000",813,6188222,Paid
15567,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,OC,15601,"1,00,00,000",1,5898161,Paid
15568,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,OC,16375,"1,00,00,000",1,5898161,Paid
15569,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,OC,15603,"1,00,00,000",1,5898161,Paid
15570,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15642,"10,00,000",1,5898161,Paid
15571,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15307,"10,00,000",1,5898161,Paid
15572,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15305,"10,00,000",1,5898161,Paid
15573,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15638,"10,00,000",1,5898161,Paid
15574,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15321,"10,00,000",1,5898161,Paid
15575,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15634,"10,00,000",1,5898161,Paid
15576,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15650,"10,00,000",1,5898161,Paid
15577,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15648,"10,00,000",1,5898161,Paid
15578,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15311,"10,00,000",1,5898161,Paid
15579,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15319,"10,00,000",1,5898161,Paid
15580,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15636,"10,00,000",1,5898161,Paid
15581,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15646,"10,00,000",1,5898161,Paid
15582,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15309,"10,00,000",1,5898161,Paid
15583,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15313,"10,00,000",1,5898161,Paid
15584,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15317,"10,00,000",1,5898161,Paid
15585,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15644,"10,00,000",1,5898161,Paid
15586,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15301,"10,00,000",1,5898161,Paid
15587,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15640,"10,00,000",1,5898161,Paid
15588,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15315,"10,00,000",1,5898161,Paid
15589,1.20231E+18,09-Oct-23,09-Oct-23,23-Oct-23,MKJ ENTERPRISES LIMITED,TL,15303,"10,00,000",1,5898161,Paid
15590,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15414,"10,00,000",300,1022034,Paid
15591,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15396,"10,00,000",300,1022034,Paid
15592,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15404,"10,00,000",300,1022034,Paid
15593,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15386,"10,00,000",300,1022034,Paid
15594,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15440,"10,00,000",300,1022034,Paid
15595,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15426,"10,00,000",300,1022034,Paid
15596,3.00202E+20,09-Oct-23,09-Oct-23,23-Oct-23,PATEL ENGINEERING LTD.,TL,15420,"10,00,000",300,1022034,Paid
